"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RP11-49G10.8",0.0025130746343276,0.0399934413292025,1.329015056061,0.184493503866956,0.319163593646143,-6.92158446699692
"KIAA1244",-0.00127177881968397,0.028460394690729,-1.32710084194341,0.18512534714452,0.320060652192944,-6.92411833979984
"SON",0.0147033088205815,0.691144670977022,1.32651860149307,0.185317851078515,0.320197510273275,-6.92488834094689
"PRPS2",-0.0143184103782139,0.860198851257924,-1.32289865654952,0.186518033223176,0.322074232185497,-6.92966812045421
"ARF1",0.149986587073979,10.6067779056463,1.3215666652907,0.186961098030129,0.322411729209046,-6.93142362066881
"STX6",-0.0168380664884213,1.67327948971539,-1.3213239305546,0.187041923653659,0.322411729209046,-6.93174334426397
"SNX26",-0.0598705026842357,0.718675539524602,-1.32094437237392,0.187168360528121,0.322411729209046,-6.93224317114445
"HDC",0.00341954276025196,0.0752599421217422,1.32093946697234,0.187169995009853,0.322411729209046,-6.9322496299632
"OPN5",0.0160973411061587,0.208062080552105,1.31958461747965,0.187621836276322,0.322993106325783,-6.9340326148668
"CAV3",-0.00109684920171657,0.02226997479854,-1.31453527778897,0.189312902614139,0.325588336006954,-6.94066156050445
"SCT",0.00137752378495351,0.0435409667506579,1.31439551189002,0.189359871171478,0.325588336006954,-6.94084469116545
"GJB6",-0.0141628512036513,0.639329426521836,-1.31319164569808,0.189764789148244,0.326086088408632,-6.94242127721399
"MARCKSL1",0.214936328162324,15.539361216282,1.31067466708826,0.190613437051937,0.327345264238128,-6.9457128851597
"SNX6",-0.0130915719589522,1.45309105298158,-1.30974088210801,0.19092899253895,0.327687973221466,-6.946932459099
"HMGN1",0.0789351675957501,6.36525534381208,1.30913849839543,0.191132761636367,0.327838525575432,-6.94771874714414
"RG9MTD2",-0.0035228535038368,0.12911668682289,-1.30606329134415,0.192175518230617,0.329427086772751,-6.95172720200065
"CMYA5",0.00540160014603358,0.329365224913225,1.30554779595008,0.192350724871464,0.329527469837408,-6.95239822142241
"KRT12",0.00214996728632406,0.0488724803207094,1.30328390267509,0.193121572041919,0.330647540011164,-6.95534201384557
"WBSCR27",-0.00275815398339165,0.109164784531027,-1.29910535512303,0.194550326797338,0.332891988614463,-6.96076215482976
"KRTAP4-2",0.009462207774347,0.160385118109923,1.29736375782189,0.19514811628959,0.333712729127175,-6.9630161399384
